Age,Survived,Sex,SibSp,Parch,Fare,Cabin,Pclass_1,Pclass_2,Pclass_3,Embarked_C,Embarked_Q,Embarked_S,Title_Master.,Title_Miss.,Title_Mr.,Title_Mrs.,Title_Rare
42.0,1,1,1,0,3.961845018011234,4,1,0,0,0,0,1,0,0,1,0,0
20.0,1,1,1,1,2.7563132422397203,0,0,0,1,1,0,0,0,0,1,0,0
21.0,0,1,0,0,2.061048420562944,0,0,0,1,0,0,1,0,0,1,0,0
21.0,0,1,0,0,2.7788192719904172,0,0,0,1,0,0,1,0,0,1,0,0
61.0,0,1,0,0,3.4757109858218045,4,1,0,0,0,0,1,0,0,1,0,0
57.0,0,1,0,0,2.513656063073986,0,0,1,0,0,1,0,0,0,0,0,1
21.0,1,0,0,0,4.356174068347218,4,1,0,0,0,0,1,0,1,0,0,0
26.0,0,1,0,0,2.0663309725297405,0,0,0,1,0,0,1,0,0,1,0,0
0.0,0,1,0,0,2.0455356796500372,0,0,0,1,0,1,0,0,0,1,0,0
80.0,1,1,0,0,3.4011973816621555,5,1,0,0,0,0,1,0,0,1,0,0
51.0,0,1,0,0,1.9536231841196134,0,0,0,1,0,0,1,0,0,1,0,0
32.0,1,1,0,0,3.417726683613366,6,1,0,0,1,0,0,0,0,0,0,1
0.0,0,1,0,0,0.0,0,1,0,0,0,0,1,0,0,1,0,0
9.0,0,0,3,2,3.32862668882732,0,0,0,1,0,0,1,0,1,0,0,0
28.0,1,0,0,0,2.5649493574615367,0,0,1,0,0,0,1,0,1,0,0,0
32.0,0,1,0,0,2.0700223197633445,0,0,0,1,0,0,1,0,0,1,0,0
31.0,0,1,1,1,3.2676659890376327,0,0,1,0,0,0,1,0,0,1,0,0
41.0,0,0,0,5,3.6810362766529106,0,0,0,1,0,0,1,0,0,0,1,0
0.0,0,1,1,0,2.7788192719904172,0,0,0,1,0,0,1,0,0,1,0,0
20.0,0,1,0,0,2.061048420562944,0,0,0,1,0,0,1,0,0,1,0,0
24.0,1,0,0,0,4.238444906195857,6,1,0,0,1,0,0,0,0,0,0,1
2.0,0,0,3,2,3.32862668882732,0,0,0,1,0,0,1,0,1,0,0,0
0.0,1,1,0,0,4.034166299106131,0,0,0,1,0,0,1,0,0,1,0,0
0.75,1,0,2,1,2.957942136638392,0,0,0,1,1,0,0,0,1,0,0,0
48.0,1,1,1,0,4.340282339965535,4,1,0,0,1,0,0,0,0,1,0,0
19.0,0,1,0,0,2.0663309725297405,0,0,0,1,0,0,1,0,0,1,0,0
56.0,1,1,0,0,3.56953269648137,5,1,0,0,1,0,0,0,0,0,0,1
0.0,0,1,0,0,2.0215475632609334,0,0,0,1,0,0,1,0,0,1,0,0
23.0,1,0,0,0,2.0215475632609334,0,0,0,1,0,0,1,0,1,0,0,0
0.0,0,1,0,0,2.0663309725297405,0,0,0,1,0,0,1,0,0,1,0,0
18.0,1,0,0,1,3.1354942159291497,0,0,1,0,0,0,1,0,1,0,0,0
21.0,0,1,0,0,2.132188154488383,0,0,0,1,0,0,1,0,0,1,0,0
0.0,1,0,0,0,2.0578603336462318,0,0,0,1,0,1,0,0,1,0,0,0
18.0,0,0,0,0,1.9095425048844386,0,0,0,1,0,1,0,0,1,0,0,0
24.0,0,1,2,0,4.297285406218791,0,0,1,0,0,0,1,0,0,1,0,0
0.0,0,1,0,0,2.0663309725297405,0,0,0,1,0,0,1,0,0,1,0,0
32.0,0,0,1,1,2.740840023925201,0,0,0,1,0,1,0,0,0,0,1,0
23.0,0,1,0,0,2.5649493574615367,0,0,1,0,0,0,1,0,0,1,0,0
58.0,0,1,0,2,4.729818490553202,4,1,0,0,1,0,0,0,0,1,0,0
50.0,1,1,2,0,4.895224442584928,0,1,0,0,0,0,1,0,0,0,0,1
40.0,0,1,0,0,1.9775472339984959,0,0,0,1,1,0,0,0,0,1,0,0
47.0,0,1,0,0,3.2421039509874077,2,1,0,0,0,0,1,0,0,1,0,0
36.0,0,1,0,0,2.0143428636837015,0,0,0,1,0,0,1,0,0,1,0,0
20.0,1,1,1,0,2.0700223197633445,0,0,0,1,0,0,1,0,0,1,0,0
32.0,0,1,2,0,4.297285406218791,0,0,1,0,0,0,1,0,0,1,0,0
25.0,0,1,0,0,2.5649493574615367,0,0,1,0,0,0,1,0,0,1,0,0
0.0,0,1,0,0,2.0509134580652977,0,0,0,1,0,0,1,0,0,1,0,0
43.0,0,1,0,0,2.0856720914304723,0,0,0,1,0,0,1,0,0,1,0,0
0.0,1,0,1,0,3.9512437185814275,1,1,0,0,0,0,1,0,0,0,1,0
40.0,1,0,1,1,3.6635616461296463,0,0,1,0,0,0,1,0,0,0,1,0
31.0,0,1,1,0,3.9512437185814275,6,1,0,0,0,0,1,0,0,1,0,0
70.0,0,1,0,0,2.3513752571634776,0,0,1,0,0,0,1,0,0,1,0,0
31.0,1,1,0,0,2.5649493574615367,0,0,1,0,0,0,1,0,0,1,0,0
0.0,0,1,0,0,0.0,0,0,1,0,0,0,1,0,0,1,0,0
18.0,0,1,0,0,2.0509134580652977,0,0,0,1,0,0,1,0,0,1,0,0
24.5,0,1,0,0,2.0856720914304723,0,0,0,1,0,0,1,0,0,1,0,0
18.0,1,0,0,0,2.286628460369784,0,0,0,1,0,0,1,0,1,0,0,0
43.0,0,0,1,6,3.8480176754522337,0,0,0,1,0,0,1,0,0,0,1,0
36.0,1,1,0,1,6.238967387173662,6,1,0,0,1,0,0,0,0,1,0,0
0.0,0,0,0,0,2.0964830075346876,0,0,0,1,0,1,0,0,1,0,0,0
27.0,1,1,0,0,4.340282339965535,4,1,0,0,1,0,0,0,0,1,0,0
20.0,0,1,0,0,2.221917189926591,0,0,0,1,0,0,1,0,0,1,0,0
14.0,0,1,5,2,3.8480176754522337,0,0,0,1,0,0,1,0,0,1,0,0
60.0,0,1,1,1,3.6635616461296463,0,0,1,0,0,0,1,0,0,1,0,0
25.0,0,1,1,2,3.7276000422255353,0,0,1,0,1,0,0,0,0,1,0,0
14.0,0,1,4,1,3.6810362766529106,0,0,0,1,0,0,1,0,0,1,0,0
19.0,0,1,0,0,2.319520869700248,0,0,0,1,0,0,1,0,0,1,0,0
18.0,0,1,0,0,2.0535851271346086,0,0,0,1,0,0,1,0,0,1,0,0
15.0,1,0,0,1,5.353456381663085,6,1,0,0,0,0,1,0,1,0,0,0
31.0,1,1,1,0,4.04305126783455,6,1,0,0,0,0,1,0,0,1,0,0
4.0,1,0,0,1,2.5965001996654262,0,0,0,1,1,0,0,0,1,0,0,0
0.0,1,1,0,0,4.034166299106131,0,0,0,1,0,0,1,0,0,1,0,0
25.0,0,1,0,0,1.9775472339984959,0,0,0,1,1,0,0,0,0,1,0,0
60.0,0,1,0,0,3.279029747687948,0,1,0,0,0,0,1,0,0,0,0,1
52.0,0,1,0,0,2.6026896854443837,0,0,1,0,0,0,1,0,0,1,0,0
44.0,0,1,0,0,2.0856720914304723,0,0,0,1,0,0,1,0,0,1,0,0
0.0,1,0,0,0,2.0455356796500372,0,0,0,1,0,1,0,0,1,0,0,0
49.0,0,1,1,1,4.708478296903478,1,1,0,0,1,0,0,0,0,1,0,0
42.0,0,1,0,0,2.0347056478384444,7,0,0,1,0,0,1,0,0,1,0,0
18.0,1,0,1,0,5.427260122463419,1,1,0,0,1,0,0,0,0,0,1,0
35.0,1,1,0,0,3.2690935410288184,2,1,0,0,0,0,1,0,0,1,0,0
18.0,0,0,0,1,2.6709850297651974,0,0,0,1,1,0,0,0,1,0,0,0
25.0,0,1,0,0,2.046621301727582,0,0,0,1,0,1,0,0,0,1,0,0
26.0,0,1,1,0,2.061048420562944,0,0,0,1,0,0,1,0,0,1,0,0
39.0,0,1,0,0,3.258096538021482,0,0,1,0,0,0,1,0,0,1,0,0
45.0,1,0,0,0,2.6026896854443837,0,0,1,0,0,0,1,0,0,0,1,0
42.0,1,1,0,0,3.2690935410288184,2,1,0,0,0,0,1,0,0,1,0,0
22.0,1,0,0,0,5.020915603503812,0,1,0,0,0,0,1,0,1,0,0,0
0.0,1,1,1,1,2.7243040552851014,0,0,0,1,1,0,0,1,0,0,0,0
24.0,1,0,0,0,3.902057514460064,1,1,0,0,1,0,0,0,0,0,0,1
0.0,0,1,0,0,3.279029747687948,1,1,0,0,0,0,1,0,0,1,0,0
48.0,1,1,1,0,3.9512437185814275,1,1,0,0,0,0,1,0,0,1,0,0
29.0,0,1,0,0,2.2495323569595644,0,0,0,1,0,0,1,0,0,1,0,0
52.0,0,1,0,0,2.5649493574615367,0,0,1,0,0,0,1,0,0,1,0,0
19.0,0,1,0,0,2.0347056478384444,7,0,0,1,0,0,1,0,0,1,0,0
38.0,1,0,0,0,5.427260122463419,1,1,0,0,1,0,0,0,1,0,0,0
27.0,1,0,0,0,2.3513752571634776,2,0,1,0,0,0,1,0,1,0,0,0
0.0,0,1,0,0,2.740840023925201,0,0,0,1,0,1,0,0,0,1,0,0
33.0,0,1,0,0,2.0509134580652977,0,0,0,1,0,0,1,0,0,1,0,0
6.0,1,0,0,1,3.4965075614664802,0,0,1,0,0,0,1,0,1,0,0,0
17.0,0,1,1,0,1.9536231841196134,0,0,0,1,0,0,1,0,0,1,0,0
34.0,0,1,0,0,2.5649493574615367,0,0,1,0,0,0,1,0,0,1,0,0
50.0,0,1,0,0,2.5649493574615367,0,0,1,0,0,0,1,0,0,1,0,0
27.0,1,1,1,0,3.9721769282478934,2,1,0,0,0,0,1,0,0,1,0,0
20.0,0,1,0,0,2.1590033645160216,0,0,0,1,0,0,1,0,0,1,0,0
30.0,1,0,3,0,3.044522437723423,0,0,1,0,0,0,1,0,0,0,1,0
0.0,1,0,0,0,2.0460786380107145,0,0,0,1,0,1,0,0,1,0,0,0
25.0,0,1,1,0,3.258096538021482,0,0,1,0,0,0,1,0,0,1,0,0
25.0,0,0,1,0,2.0700223197633445,0,0,0,1,0,0,1,0,1,0,0,0
29.0,1,0,0,0,5.353456381663085,6,1,0,0,0,0,1,0,1,0,0,0
11.0,0,1,0,0,2.933191755079093,0,0,0,1,1,0,0,0,0,1,0,0
0.0,0,1,0,0,0.0,0,0,1,0,0,0,1,0,0,1,0,0
23.0,0,1,0,0,2.5649493574615367,0,0,1,0,0,0,1,0,0,1,0,0
23.0,0,1,0,0,2.5649493574615367,0,0,1,0,0,0,1,0,0,1,0,0
28.5,0,1,0,0,2.7788192719904172,0,0,0,1,0,0,1,0,0,1,0,0
48.0,0,0,1,3,3.5373295559867355,0,0,0,1,0,0,1,0,0,0,1,0
35.0,1,1,0,0,6.238967387173662,6,1,0,0,1,0,0,0,0,1,0,0
0.0,0,1,0,0,2.0663309725297405,0,0,0,1,0,0,1,0,0,1,0,0
0.0,0,1,0,0,2.0663309725297405,0,0,0,1,0,0,1,0,0,1,0,0
0.0,1,1,0,0,3.4011973816621555,4,1,0,0,0,0,1,0,0,1,0,0
36.0,0,1,1,0,4.367547313409047,1,1,0,0,0,0,1,0,0,1,0,0
21.0,1,0,2,2,5.569774778140797,6,1,0,0,1,0,0,0,1,0,0,0
24.0,0,1,1,0,2.7788192719904172,0,0,0,1,0,0,1,0,0,1,0,0
31.0,1,1,0,0,2.0700223197633445,0,0,0,1,0,0,1,0,0,1,0,0
70.0,0,1,1,1,4.2626798770413155,6,1,0,0,0,0,1,0,0,0,0,1
16.0,0,1,1,1,3.0081547935525483,0,0,0,1,0,0,1,0,0,1,0,0
30.0,1,0,0,0,2.5649493574615367,0,0,1,0,0,0,1,0,1,0,0,0
19.0,0,1,1,0,3.9721769282478934,4,1,0,0,0,0,1,0,0,1,0,0
31.0,0,1,0,0,2.0476928433652555,0,0,0,1,0,1,0,0,0,1,0,0
4.0,1,0,1,1,3.1354942159291497,0,0,1,0,0,0,1,0,1,0,0,0
6.0,1,1,0,1,2.5237266416375825,2,0,0,1,0,0,1,1,0,0,0,0
33.0,0,1,0,0,2.2512917986064953,0,0,0,1,0,0,1,0,0,0,0,1
23.0,0,1,0,0,2.0663309725297405,0,0,0,1,0,0,1,0,0,1,0,0
48.0,1,0,1,2,4.174387269895637,0,0,1,0,0,0,1,0,0,0,1,0
0.67,1,1,1,1,2.6741486494265287,0,0,1,0,0,0,1,1,0,0,0,0
28.0,0,1,0,0,2.0535851271346086,0,0,0,1,0,0,1,0,0,1,0,0
18.0,0,1,0,0,2.4423470353692043,0,0,1,0,0,0,1,0,0,1,0,0
34.0,0,1,0,0,2.0856720914304723,0,0,0,1,0,0,1,0,0,1,0,0
33.0,1,0,0,0,4.460144413937834,6,1,0,0,0,0,1,0,0,0,0,1
0.0,0,1,0,0,2.6741486494265287,0,0,0,1,0,0,1,0,0,1,0,0
41.0,0,1,0,0,1.9636097261547143,0,0,0,1,0,0,1,0,0,1,0,0
20.0,1,1,0,0,1.9781283799793465,0,0,0,1,1,0,0,0,0,1,0,0
36.0,1,0,1,2,4.787491742782046,6,1,0,0,0,0,1,0,0,0,1,0
16.0,0,1,0,0,2.0509134580652977,0,0,0,1,0,0,1,0,0,1,0,0
51.0,1,0,1,0,4.356174068347218,4,1,0,0,0,0,1,0,0,0,1,0
0.0,0,1,0,0,3.6788291182604347,0,1,0,0,1,0,0,0,0,0,0,1
30.5,0,0,0,0,2.0476928433652555,0,0,0,1,0,1,0,0,1,0,0,0
0.0,0,1,1,0,3.184284380098582,0,0,0,1,0,1,0,0,0,1,0,0
32.0,0,1,0,0,2.1237574254543468,0,0,0,1,0,0,1,0,0,1,0,0
24.0,0,1,0,0,2.2512917986064953,0,0,0,1,0,0,1,0,0,1,0,0
48.0,0,1,0,0,2.061048420562944,0,0,0,1,0,0,1,0,0,1,0,0
57.0,0,0,0,0,2.3513752571634776,2,0,1,0,0,0,1,0,0,0,1,0
0.0,0,1,0,0,1.9775472339984959,0,0,0,1,1,0,0,0,0,1,0,0
54.0,1,0,1,3,3.1354942159291497,0,0,1,0,0,0,1,0,0,0,1,0
18.0,0,1,0,0,2.0476928433652555,0,0,0,1,0,0,1,0,0,1,0,0
0.0,0,1,0,0,2.0476928433652555,7,0,0,1,0,1,0,0,0,1,0,0
5.0,1,0,0,0,2.5237266416375825,0,0,0,1,0,0,1,0,1,0,0,0
0.0,0,1,0,0,2.0460786380107145,0,0,0,1,0,1,0,0,0,1,0,0
43.0,1,0,0,1,5.353456381663085,6,1,0,0,0,0,1,0,0,0,1,0
13.0,1,0,0,0,1.9781283799793465,0,0,0,1,1,0,0,0,1,0,0,0
17.0,1,0,1,0,4.04305126783455,6,1,0,0,0,0,1,0,0,0,1,0
29.0,0,1,0,0,3.4011973816621555,4,1,0,0,0,0,1,0,0,1,0,0
0.0,0,1,1,2,3.1548704948922883,0,0,0,1,0,0,1,0,0,1,0,0
25.0,0,1,0,0,1.9530276168241774,0,0,0,1,0,0,1,0,0,1,0,0
25.0,0,1,0,0,1.9810014688665833,0,0,0,1,0,0,1,0,0,1,0,0
18.0,1,0,0,0,2.0143428636837015,0,0,0,1,0,0,1,0,1,0,0,0
8.0,0,1,4,1,3.371596911885865,0,0,0,1,0,1,0,1,0,0,0,0
1.0,1,1,1,2,3.0240767465631335,0,0,0,1,0,0,1,1,0,0,0,0
46.0,0,1,0,0,4.37197629882038,6,1,0,0,1,0,0,0,0,1,0,0
0.0,0,1,0,0,2.0476928433652555,0,0,0,1,0,1,0,0,0,1,0,0
16.0,0,1,0,0,3.258096538021482,0,0,1,0,0,0,1,0,0,1,0,0
0.0,0,0,8,2,4.242045918369452,0,0,0,1,0,0,1,0,1,0,0,0
0.0,0,1,0,0,3.424125837416519,0,1,0,0,1,0,0,0,0,1,0,0
25.0,0,1,0,0,2.0663309725297405,0,0,0,1,0,0,1,0,0,1,0,0
39.0,0,1,0,0,2.5649493574615367,0,0,1,0,0,0,1,0,0,1,0,0
49.0,1,0,0,0,3.255369746779992,4,1,0,0,0,0,1,0,0,0,0,1
31.0,1,0,0,0,2.161401640752305,0,0,0,1,0,0,1,0,0,0,1,0
30.0,0,1,0,0,1.9781283799793465,0,0,0,1,1,0,0,0,0,0,0,1
30.0,0,0,1,1,3.184284380098582,0,0,0,1,0,0,1,0,0,0,0,1
34.0,0,1,0,0,2.5649493574615367,0,0,1,0,0,0,1,0,0,1,0,0
31.0,1,0,1,1,3.2676659890376327,0,0,1,0,0,0,1,0,0,0,1,0
11.0,1,1,1,2,4.787491742782046,6,1,0,0,0,0,1,1,0,0,0,0
0.42,1,1,0,1,2.1420289418682694,0,0,0,1,1,0,0,1,0,0,0,0
27.0,1,1,0,0,1.9423323277074294,0,0,0,1,0,0,1,0,0,1,0,0
31.0,0,1,0,0,2.0509134580652977,0,0,0,1,0,0,1,0,0,1,0,0
39.0,0,1,0,0,0.0,5,1,0,0,0,0,1,0,0,1,0,0
18.0,0,0,0,0,2.0509134580652977,0,0,0,1,0,0,1,0,1,0,0,0
39.0,0,1,0,0,2.5649493574615367,0,0,1,0,0,0,1,0,0,1,0,0
33.0,1,0,1,0,3.9721769282478934,2,1,0,0,0,0,1,0,0,0,1,0
26.0,0,1,0,0,2.0652792278673315,0,0,0,1,0,0,1,0,0,1,0,0
39.0,0,1,0,0,3.184284380098582,0,0,0,1,0,0,1,0,0,1,0,0
35.0,0,1,0,0,2.3513752571634776,0,0,1,0,0,0,1,0,0,1,0,0
6.0,0,0,4,2,3.442819056352975,0,0,0,1,0,0,1,0,1,0,0,0
30.5,0,1,0,0,2.0856720914304723,0,0,0,1,0,0,1,0,0,1,0,0
0.0,0,1,0,0,0.0,6,1,0,0,0,0,1,0,0,1,0,0
23.0,0,0,0,0,2.0700223197633445,0,0,0,1,0,0,1,0,1,0,0,0
31.0,0,1,1,1,3.6110314197155664,0,0,1,0,1,0,0,0,0,1,0,0
43.0,0,1,0,0,1.864080130807681,0,0,0,1,0,0,1,0,0,1,0,0
10.0,0,1,3,2,3.32862668882732,0,0,0,1,0,0,1,1,0,0,0,0
52.0,1,0,1,1,4.537961436294641,6,1,0,0,0,0,1,0,0,0,1,0
27.0,1,1,0,0,2.1590033645160216,0,0,0,1,0,0,1,0,0,1,0,0
38.0,0,1,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,1
27.0,1,0,0,1,2.5237266416375825,2,0,0,1,0,0,1,0,0,0,1,0
2.0,0,1,4,1,3.6810362766529106,0,0,0,1,0,0,1,1,0,0,0,0
0.0,0,1,0,0,1.9387416595767009,0,0,0,1,0,1,0,0,0,1,0,0
0.0,0,1,0,0,4.034166299106131,0,0,0,1,0,0,1,0,0,1,0,0
1.0,1,1,0,2,3.6110314197155664,0,0,1,0,1,0,0,1,0,0,0,0
0.0,1,1,0,0,2.0476928433652555,0,0,0,1,0,1,0,0,0,1,0,0
62.0,1,0,0,0,4.382026634673881,6,1,0,0,0,0,1,0,0,0,1,0
15.0,1,0,1,0,2.6709850297651974,0,0,0,1,1,0,0,0,0,0,1,0
0.83,1,1,1,1,2.9311937524164198,0,0,1,0,0,0,1,1,0,0,0,0
0.0,0,1,0,0,1.9781283799793465,0,0,0,1,1,0,0,0,0,1,0,0
23.0,0,1,0,0,2.061048420562944,0,0,0,1,0,0,1,0,0,1,0,0
18.0,0,1,0,0,2.1162555148025524,0,0,0,1,0,0,1,0,0,1,0,0
39.0,1,0,1,1,4.4207460202604185,2,1,0,0,1,0,0,0,1,0,0,0
21.0,0,1,0,0,2.1590033645160216,0,0,0,1,0,0,1,0,0,1,0,0
0.0,0,1,0,0,2.0856720914304723,0,0,0,1,0,0,1,0,0,1,0,0
32.0,1,1,0,0,4.034166299106131,0,0,0,1,0,0,1,0,0,1,0,0
0.0,1,1,0,0,3.391147045808654,1,1,0,0,1,0,0,0,0,1,0,0
20.0,0,1,0,0,2.0700223197633445,0,0,0,1,0,0,1,0,0,1,0,0
16.0,0,1,0,0,2.3513752571634776,0,0,1,0,0,0,1,0,0,1,0,0
30.0,1,0,0,0,3.4339872044851463,0,1,0,0,1,0,0,0,1,0,0,0
34.5,0,1,0,0,1.8621402659898545,0,0,0,1,1,0,0,0,0,1,0,0
17.0,0,1,0,0,2.1590033645160216,0,0,0,1,0,0,1,0,0,1,0,0
42.0,0,1,0,0,2.0215475632609334,0,0,0,1,0,0,1,0,0,1,0,0
0.0,0,1,8,2,4.242045918369452,0,0,0,1,0,0,1,0,0,1,0,0
35.0,0,1,0,0,2.0663309725297405,0,0,0,1,1,0,0,0,0,1,0,0
28.0,0,1,0,1,3.4965075614664802,0,0,1,0,0,0,1,0,0,0,0,1
0.0,1,0,1,0,4.489806471412939,1,1,0,0,1,0,0,0,0,0,1,0
4.0,0,1,4,2,3.442819056352975,0,0,0,1,0,0,1,1,0,0,0,0
74.0,0,1,0,0,2.0509134580652977,0,0,0,1,0,0,1,0,0,1,0,0
9.0,0,0,1,1,2.7243040552851014,0,0,0,1,1,0,0,0,1,0,0,0
16.0,1,0,0,1,3.673765816303888,4,1,0,0,0,0,1,0,1,0,0,0
44.0,0,0,1,0,3.258096538021482,0,0,1,0,0,0,1,0,0,0,1,0
18.0,1,0,0,1,2.2353763433005955,0,0,0,1,0,0,1,0,0,0,1,0
45.0,1,0,1,1,5.1051372686027685,0,1,0,0,0,0,1,0,0,0,1,0
51.0,1,1,0,0,3.279029747687948,2,1,0,0,0,0,1,0,0,1,0,0
24.0,1,0,0,3,2.957942136638392,0,0,0,1,1,0,0,0,0,0,1,0
0.0,0,1,0,0,1.9781283799793465,0,0,0,1,1,0,0,0,0,1,0,0
41.0,0,1,2,0,2.6467632766784814,0,0,0,1,0,0,1,0,0,1,0,0
21.0,0,1,1,0,2.4423470353692043,0,0,1,0,0,0,1,0,0,1,0,0
48.0,1,0,0,0,3.255369746779992,4,1,0,0,0,0,1,0,0,0,1,0
0.0,0,0,8,2,4.242045918369452,0,0,0,1,0,0,1,0,1,0,0,0
24.0,0,1,0,0,2.5649493574615367,0,0,1,0,0,0,1,0,0,1,0,0
42.0,1,0,0,0,2.5649493574615367,0,0,1,0,0,0,1,0,0,0,1,0
27.0,1,0,1,0,2.6288843311163475,0,0,1,0,1,0,0,0,0,0,0,1
31.0,0,1,0,0,3.921890164505806,5,1,0,0,0,0,1,0,0,1,0,0
0.0,0,1,0,0,2.2512917986064953,0,0,0,1,0,0,1,0,0,0,0,1
4.0,1,1,1,1,2.409940617298087,0,0,0,1,0,0,1,1,0,0,0,0
26.0,0,1,0,0,2.0663309725297405,0,0,0,1,0,0,1,0,0,1,0,0
47.0,1,0,1,1,3.961845018011234,4,1,0,0,0,0,1,0,0,0,1,0
33.0,0,1,0,0,1.6094379124341003,6,1,0,0,0,0,1,0,0,1,0,0
47.0,0,1,0,0,2.1972245773362196,0,0,0,1,0,0,1,0,0,0,0,1
28.0,1,0,1,0,3.1780538303479458,0,0,1,0,1,0,0,0,0,0,1,0
15.0,1,0,0,0,1.9775472339984959,0,0,0,1,1,0,0,0,1,0,0,0
20.0,0,1,0,0,2.287044968312313,0,0,0,1,0,0,1,0,0,1,0,0
19.0,0,1,0,0,2.0663309725297405,0,0,0,1,0,0,1,0,0,1,0,0
0.0,0,1,0,0,2.0663309725297405,0,0,0,1,0,0,1,0,0,1,0,0
56.0,1,0,0,1,4.4207460202604185,1,1,0,0,1,0,0,0,0,0,1,0
25.0,1,0,0,1,3.258096538021482,0,0,1,0,0,0,1,0,0,0,1,0
33.0,0,1,0,0,2.0663309725297405,0,0,0,1,0,0,1,0,0,1,0,0
22.0,0,0,0,0,2.352964469886197,0,0,0,1,0,0,1,0,1,0,0,0
28.0,0,1,0,0,2.3513752571634776,0,0,1,0,0,0,1,0,0,1,0,0
25.0,0,1,0,0,1.9530276168241774,0,0,0,1,0,0,1,0,0,1,0,0
39.0,0,0,0,5,3.371596911885865,0,0,0,1,0,1,0,0,0,0,1,0
27.0,0,1,0,0,2.5649493574615367,0,0,1,0,0,0,1,0,0,0,0,1
19.0,1,0,0,0,3.4011973816621555,6,1,0,0,0,0,1,0,1,0,0,0
0.0,0,0,1,2,3.1548704948922883,0,0,0,1,0,0,1,0,1,0,0,0
26.0,1,1,0,0,3.4011973816621555,1,1,0,0,1,0,0,0,0,1,0,0
32.0,0,1,0,0,2.0476928433652555,0,0,0,1,0,1,0,0,0,1,0,0
